String Index	JPN	Name
SkillsdManaSweep	\white;当てればマナを全回復する\n周囲の敵にダメージをあたえる\n消費したマナに比例して	\white;steals mana and damages nearby enemies based on mana lost
SkillsdStormtouch	\white;周囲の敵に稲妻の催眠パターンの衝撃を与える	\white;shock nearby enemies with a hypnotic pattern of electricity
SkillsdBearClaw	\red;投げ斧専用\white;\n強力で跳ね飛ばす効果のある斧を投げる	\red;requires a throwing axe\white;\npowerful throwing axe attack that stuns and knocks back
SkillsdStormCrows	\red;投げナイフ専用\white;\nランダムに追跡するナイフを複数投げる	\red;requires a throwing knife\white;\nthrow multiple, randomly homing throwing knives
SkillsdEagleFlight	\red;投げ斧専用\white;\n壁にぶつけると敵へ向かって飛んでいく斧を投げる	\red;requires a throwing axe\white;\nthrowing axe that shatters on walls, sending out homing shards
SkillsdMaelstrom	\red;投げナイフ専用\white;\nスパイクノヴァを放つナイフを投げる\n飛んでいる最中に何度も	\red;requires a throwing knife\white;\nthrowing knife that emits multiple spike novas while moving
SkillsdHawkTalons	\red;投げ斧専用\white;\n踏まれると周囲に斧を飛ばす地雷を敷設する	\red;requires a throwing axe\white;\nstationary mine that sends out a flurry of axes when struck
SkillsdRuneOfFire	\white;足元に爆発性の高い炎の地雷を敷設する	\white;places a highly explosive landmine of fire at your feet
SkillsdRuneOfIce	\white;足元に敵を凍りつかせる地雷を敷設する	\white;places a landmine that freezes enemies at your feet
SkillsdNovaBomb	\white;足元に強力な稲妻の時限爆弾を敷設する	\white;places a powerful electric time bomb at your feet
SkillsdImmoBomb	\white;足元に強力な爆発を起こす時限爆弾を敷設する	\white;places a powerful explosive time bomb at your feet
SkillsdRuneOfMana	\white;ダメージを与える地雷を敷設する\nマナを奪い、マナの消費量に応じて	\white;mine that steals mana and does damage based on mana lost
SkillsdSShd	\white;デーモンブラッドオーラを纏ったシャドウを召喚する	\white;summon multiple shadow minions with an aura of blood
SkillsdBloodyMary	\white;バイタリティボーナスを加える\n自分か対象の味方のヒーリングポーションに	\white;cast on self or an ally, adds a vitality bonus to healing potions
SkillsdDarkPower	\white;闇の力を呼び起こし、味方の物理ダメージを強化する	\white;summon dark forces, boosting the party's physical attacks
SkillsdNightmare	\white;呪い - 敵を遅くし、命中率を下げる	\white;curse - slows enemies and reduces their chance to hit you
SkillsdVampiricIcon	\white;不浄なる吸血鬼の炎の中に女性の肖像を作り出す	\white;creates a female gender icon in unholy vampiric flames
SkillsdTimeStrike	\red;近接武器専用\white;\n数秒遅れてダメージが現れる時間差攻撃	\red;requires a melee weapon\white;\nmelee attack followed by a second delayed attack
SkillsdCrucify	\red;近接武器専用\white;\n命中時に敵を追うスパイクを放つ攻撃	\red;requires a melee weapon\white;\nmelee attack that shoots out homing spikes on striking
SkillsdOverpower	\red;近接武器専用\white;\n遅れて効果の現れる複数の時間差攻撃	\red;requires a melee weapon\white;\nmelee attack followed by multiple delayed melee attacks
SkillsdLastStand	\red;近接武器専用\white;\n敵をスタンさせる効果を持った絶望的な領域	\red;requires a melee weapon\white;\ndesperate area effect stunning attack
SkillsdConquest	\red;近接武器専用\white;\n短時間、自分が無敵になる攻撃	\red;requires a melee weapon\white;\nmelee attack that turns you invulnerable for a short time
SkillsdApocalypse	\white;近くの敵に爆発によって火炎ダメージを与える	\white;causes nearby enemies to explode, dealing fire damage
SkillsdInnerFire	\white;炎の力で自分か対象の味方の体力を回復する	\white;heal yourself or a target party member with the power of fire
SkillsdCataclysm	\white;全ての方向に強力な炎の輪を放つ	\white;casts a ring of deadly fireballs in all directions around you
SkillsdMeteors	\white;指定したエリアに隕石の雨を降らせ続ける	\white;bombard the target area with a continous rain of meteors
SkillsdFireStar	\white;周囲に爆発する火炎の五方星を作り出す	\white;creates an expanding pentagram of fire around you
SkillsdTitanStrike	\red;近接武器専用\white;\n短時間自分を強い石へと変える攻撃	\red;requires a melee weapon\white;\nmelee attack that briefly turns you into mighty stone
SkillsdClaw	\red;近接武器専用\white;\nいくつもの強力な竜巻を伴う攻撃	\red;requires a melee weapon\white;\nmelee attack that unleashes multiple ferocious twisters
SkillsdMOTW	\white;自然の力を覚醒させる\n自分か対象の味方に潜在する	\white;invoke the power of the wild to strengthen self or target ally
SkillsdRocks	\red;近接武器専用\white;\nダメージと共に敵を弱らせる攻撃\n岩石の雨を降らせ、	\red;requires a melee weapon\white;\nmelee attack that rains down rocks, damaging and weakening enemies
SkillsdBattlerage	\red;近接武器専用\white;\nこの攻撃から以後しばらくダメージを大幅に上昇させる	\red;requires a melee weapon\white;\nattack that greatly increases damage on subsequent attacks
SkillsdArcaneStrike	\red;近接武器専用\n\blue;近接スキルと召喚スキル以外使用不能になる\n\white;魔法ダメージを短時間強化する近接攻撃	\red;requires a melee weapon\n\blue;only allows the use of melee and summoning skills\n\white;melee attack that boosts spell damage for a short time
SkillsdBlackSleep	\red;近接武器専用\n\tan;(アルカナ・ストライクの効果時間中のみ使用可)\n\white;敵を改心させ味方として戦わせる近接攻撃	\red;requires a melee weapon\n\tan;(works only after using Arcane Strike)\n\white;melee attack that converts the target to fight other evils
SkillsdShadowStrike	\red;近接武器専用\n\tan;(アルカナ・ストライクの効果時間中のみ使用可)\n\white;ハンティング・スピリットを開放する攻撃	\red;requires a melee weapon\n\tan;can only be used after Arcane Strike\n\white;melee attack that unleashes hunting spirits
SkillsdBloodStrike	\red;近接武器専用\n\tan;(アルカナ・ストライクの効果時間中のみ使用可)\n\white;血まみれの棘の奔流を開放する攻撃	\red;requires a melee weapon\n\tan;can only be used after Arcane Strike\n\white;attack that unleashes a torrent of bloody thorns
SkillsdShadowform	\white;ブードゥーの魂の守護により危害から守られ、全てのダメージを低減してくれる	\white;voodoo spirits protect you from harm, reducing all damage
SkillsdGuardTower	\white;見張り台を作り出し敵を攻撃する	\white;summons a stationary tower that shoots your enemies
SkillsdVanquish	\white;一時的に自分か対象の味方のダメージを大幅に増加させる	\white;temporarily grants a huge damage boost to self or target ally
SkillsdFortress	\white;周囲に多数の見張り台を作り出し敵を攻撃する	\white;summons a ring of deadly arrow towers around you
SkillsdHolyArmor	\white;無敵の盾で自分か対象の味方を包み込む	\white;protects you or target ally with a glowing shield of invulnerability
SkillsdMountainKing	パッシブ - 全能力値上昇	\white;passive - increases strength, dexterity, energy and vitality
SkillsdElemental	\white;自ら敵に突撃するファイアエレメンタルを召喚する	\white;summons a running fire elemental that chases down enemies
SkillsdFireCascade	\white;範囲内の全ての敵にファイアボールを放つ	\white;shoots fireballs at all nearby enemies within a radius
SkillsdPaganRites	\white;葬った数だけ回復する\n敵の死体を火によって葬り、	\white;consumes corpses in flames, healing you with each sacrifice
SkillsdFireFountain	\white;自分の周囲に爆発するスパイクを撒き散らす	\white;scatters many volatile fire spikes around the caster
SkillsdBlastWave	\white;敵を阻む複数の巨大な衝撃を伴うノヴァ	\white;multiple gigantic stunning novas that knock enemies back
SkillsdPFlash	\white;毒の輪を作り敵を攻撃する\n自分の極近くの周囲に	\white;short ranged radius blast that poisons nearby enemies
SkillsdRejuv	\white;ゆっくりと回復する\n自分や対象の失ったライフを	\white;slowly regenerates the lost life of self or a target ally
SkillsdPlagueAvatar	\white;毒の雲を周囲に作り出すアバター	\white;floating avatar that casts clouds of poison around it
SkillsdGammaField	\white;時間とともに毒を見舞う強力なフィールド	\white;withering blight field that poisons foes over time
SkillsdSummonAcid	\white;毒で攻撃するアシッドフィーンドを召喚する	\white;summons ferocious acid creatures with a poison attack
SkillsdSearing	\white;爆発する聖火のオーブを撃つ	\white;blast the target area with an explosive orb of holy fire
SkillsdRing	\white;周囲の敵を焼く聖なる炎の輪を作り出す	\white;creates a stationary ring of holy fire to burn nearby enemies
SkillsdDivTrap	\white;踏まれると火炎の波を開放する聖なる地雷を設置	\white;holy landmine that unleashes fiery waves when triggered
SkillsdWrath	\white;聖なる火球のノヴァにより周囲を浄化する	\white;cleanses the area with a nova of deadly holy fireballs
SkillsdVindicate	\white;体力を回復し、ダメージを増加する\n呪い - この呪いに掛かっている敵を倒した際、	\white;curse - killing a cursed enemy heals the party and boosts damage
SkillsdFrozenSoul	\white;多大なダメージを与える\nランダムに敵を選ぶアイスオーブをぶつけ	\white;shoots an ice orb at a random foe, dealing heavy damage
SkillsdColdBlood	\white;全ての敵を凍りつかせる\n死体を爆発させ、アイスブロック中の	\white;explodes a corpse, freezing all nearby enemies in ice blocks
SkillsdDoomS	\white;複数の敵を攻撃する\n旋回する氷と霜の蛇を飛ばし	\white;fires whirling loops of ice and frost to strike multiple targets
SkillsdGlacNova	\white;巨大なノヴァを放つ\n周囲の敵にダメージと凍結を見舞う	\white;gigantic nova that freezes and damages nearby enemies
SkillsdFrozenCrown	\white;粉砕とともに周囲の敵にダメージを与える\n衝撃で砕ける氷のミサイルを放ち、	\white;ice missile that shatters on impact, damaging nearby enemies
SkillsdBFlash	\white;周囲に衝撃波を放ち敵からライフを奪う	\white;short ranged radius blast that steals life from nearby enemies
SkillsdPunish	\white;対象を死に至らしめるかさもなくば多大な障害を与える\nゆっくりと動くドゥーム・ボルトを放ち、	\white;casts a slow moving bolt of doom that kills or cripples a target
SkillsdMindflay	\white;犠牲者を焼く不浄の稲妻を放つ	\white;chaotic beam of unholy lightning that melts the victim's face
SkillsdSlayer	\white;固定されたファントムを召喚し、近くの敵を攻撃させる	\white;summons a stationary phantom that blasts nearby enemies
SkillsdDarkKing	\white;パッシブ - 筋力、敏捷性、バイタリティ、エネルギー上昇	\white;passive - bonus to strength, dexterity, energy and vitality
SkillsdHunting	\white;自分で周囲の敵に向かっていく凍てついた魂を放つ	\white;casts an ice spirit that tracks down random enemies
SkillsdPanda	\white;敵に追跡する冷気の波を開放する	\white;unleash homing waves of frost upon your enemies
SkillsdAvatar	\white;周囲に冷気の波を放つアバター	\white;floating avatar that casts freezing waves around it
SkillsdShadowAvatar	\white;周囲に冷気の波を放つアバター	\white;floating avatar that blasts the area with frost novas
SkillsdRavenHeart	\white;冷気ダメージが増えるが、ゆっくりとライフが減る	\white;increases cold damage but slowly drains your life away
SkillsdFlash	\white;極近い周囲に衝撃を放ち敵を攻撃する	\white;short ranged radius blast that shocks nearby enemies
SkillsdLightCascade	\white;周囲の近くの敵全てに強烈な稲妻を放つ	\white;fires bolts of searing lightning at all nearby enemies
SkillsdLightWall	\white;敵が通ると爆発する静電気の壁を作り出す	\white;creates a wall of static energy that explodes on trespassers
SkillsdVortex	\white;指定した地点に旋回する稲妻を伴う光球を作り出す	\white;creates a rotating whirlpool of electricity at the target spot
SkillsdSupernova	\white;強力な稲妻で巨大なノヴァを放つ	\white;blasts out a gigantic nova of powerful lightning
SkillsdBanish	\white;呪い - 対象の最大ライフを割合で減らす	\white;curse - reduces target's maximum life by a percentage
SkillsdDemSpeed	\yellow;(再び使うことで解除可能)\white;\n移動速度が増えるがダメージを受けやすくなる	\yellow;(cast again to turn off)\white;\nboosts movement speed but renders you vulnerable
SkillsdPossess	\white;呪い - １体以上の敵を改宗させる	\white;curse - converts one or more targets to fight other evils
SkillsdRavenFlight	\white;敵に悪魔のカラスの群れで襲う	\white;unleash a flock of demonic ravens upon your enemies
SkillsdShackles	\white;敵を巨大な氷に閉じ込め固体と化すトラップ	\white;traps an enemy in a large ice block, freezing it sold
SkillsdTyphoonS	\white;近くの敵をウィンドブラストで打ち抜くトラップを設置する	\white;sentry that blows away nearby enemies with wind blasts
SkillsdUnholyArmor	\white;自分か対象の味方を短時間無敵にする	\white;turns you or a target ally invulnerable for a short time
SkillsdSecret	\white;シークレットスキル！	\white;secret skill!
SkillsdAlchemist	パッシブ - 強力なアルケミックエリクサーを作るキューブレシピを解禁	passive - unlocks cube recipes to create powerful alchemical elixirs
SkillsdEnchanter	パッシブ - アイテムに追加効果を付加するキューブレシピを解禁	passive - unlocks cube recipes to enchant items with additional stats
SkillsdExplorer	パッシブ - マジックやレアアイテムの再合成するキューブレシピを解禁	passive - unlocks cube recipes to regenerate magic and rare items
SkillsdPriest	パッシブ - 強力なマジックジュエルのクラフトを行うキューブレシピを解禁	passive - unlocks cube recipes to craft powerful magical jewels
SkillsdRunemaster	パッシブ - ルーンのランクアップを行うキューブレシピを解禁	passive - unlocks cube recipes to upgrade runes to higher runes
