String Index	Text	Name
poison	ポイズン	Poison
break	ブレイク	Break
shard	シャード	Shard
flame	フレイム	Flame
maul	モール	Maul
thirstUM	サースト	Thirst
lust	ラスト	Lust
the Hammer	・ザ・ハンマー	the Hammer
the Axe	・ジ・アックス	the Axe
the Sharp	・ザ・シャープ	the Sharp
the Jagged	・ザ・ジャグド	the Jagged
the Flayer	・ザ・フレイヤー	the Flayer
the Slasher	・ザ・スラッシャー	the Slasher
the Impaler	・ジ・インペイラー	the Impaler
the Hunter	・ザ・ハンター	the Hunter
the Slayer	・ザ・スレイヤー	the Slayer
the Mauler	・ザ・モーラー	the Mauler
the Destroyer	・ザ・デストロイヤー	the Destroyer
theQuick	・ザ・クイック	the Quick
the Witch	・ザ・ウィッチ	the Witch
the Mad	・ザ・マッド	the Mad
the Wraith	・ザ・レイス	the Wraith
the Shade	・ザ・シェイド	the Shade
the Dead	・ザ・デッド	the Dead
the Unholy	ジ・アンホーリー	the Unholy
the Howler	・ザ・ハウラー	the Howler
the Grim	・ザ・グリム	the Grim
the Dark	・ザ・ダーク	the Dark
the Tainted	・ザ・テインテッド	the Tainted
the Unclean	・ジ・アンクリーン	the Unclean
the Hungry	・ザ・ハングリー	the Hungry
the Cold	・ザ・コールド	the Cold
The Cow King	牛の王	The Cow King
Grand Vizier of Chaos	混沌の宰相	Grand Vizier of Chaos
Lord De Seis	セイスの王	Lord De Seis
Infector of Souls	魂を汚す者	Infector of Souls
Riftwraith the Cannibal	人喰いリフトレイス	Riftwraith the Cannibal
Taintbreeder	テイントブリーダー	Taintbreeder
The Tormentor	拷問者	The Tormentor
Winged Death	ダークウィング	Darkwing
Maffer Dragonhand	龍の手のマッファー	Maffer Dragonhand
Wyand Voidfinger	虚無を呼ぶワイアンド	Wyand Voidbringer
Toorc Icefist	氷の拳のトーク	Toorc Icefist
Bremm Sparkfist	火花の拳のブレム	Bremm Sparkfist
Geleb Flamefinger	炎の指のジェラブ	Geleb Flamefinger
Ismail Vilehand	悪しき手のイスメイル	Ismail Vilehand
Icehawk Riftwing	アイスホーク・リフトウィング	Icehawk Riftwing
Sarina the Battlemaid	戦う侍女サリナ	Battlemaid Sarina
Stormtree	ストームツリー	Stormtree
Witch Doctor Endugu	呪医エンドゥグ	Witch Doctor Endugu
Web Mage the Burning	劫火のスザーク	Sszark the Burning
Bishibosh	ビシボシュ	Bishibosh
Bonebreak	ボーンブレイカー	Bonebreaker
Coldcrow	コールドクロウ	Coldcrow
Rakanishu	ラカニシュ	Rakanishu
Treehead WoodFist	樹の拳のツリーヘッド	Treehead WoodFist
Griswold	グリスワルド	Griswold
The Countess	伯爵夫人	The Countess
Pitspawn Fouldog	ピットスポーン・ファウルドッグ	Pitspawn Fouldog
Flamespike the Crawler	フレイムスパイク・ザ・クロウラー	Flamespike the Crawler
Boneash	ボーンアッシュ	Bone Ash
Radament	ラダメント	Radament
Bloodwitch the Wild	猛々しきブラッドウィッチ	Bloodwitch the Wild
Fangskin	ファングスキン	Fangskin
Beetleburst	ビートルバースト	Beetleburst
Leatherarm	クリーピング・フィーチャー	Creeping Feature
Coldworm the Burrower	地に潜みしコールドワーム	Coldworm the Burrower
Fire Eye	ファイア・アイ	Fire Eye
Dark Elder	ダーク・エルダー	Dark Elder
The Summoner	召喚術師	The Summoner
Ancient Kaa the Soulless	いにしえのカー	Ancient Kaa the Soulless
The Smith	鍛冶師	The Smith
DeckardCain	デッカード・ケイン	Deckard Cain
Gheed	ギード	Gheed
Akara	アカラ	Akara
Kashya	カシャ	Kashya
Charsi	チャルシ	Charsi
Wariv	ワリヴ	Warriv
Warriv	ワリヴ	Warriv
Rogue	ローグ族	Rogue
StygianDoll	スティジアン・ドール	Stygian Doll
SoulKiller	ソウル・キラー	Soul Killer
Flayer	フレイヤー	Flayer
Fetish	フェティッシュ	Fetish
RatMan	ラットマン	Rat Man
Undead StygianDoll	アンデッド・スティジアン・ドール	Undead Stygian Doll
Undead SoulKiller	アンデッド・ソウルキラー	Undead Soul Killer
Undead Flayer	アンデッド・フレイヤー	Undead Flayer
Undead Fetish	アンデッド・フェティッシュ	Undead Fetish
Undead RatMan	アンデッド・ラットマン	Undead Rat Man
DarkFamiliar	ダーク・ファミリアー	Dark Familiar
BloodDiver	ブラッドダイバー	Blood Diver
Gloombat	グルームバット	Gloombat
DesertWing	デザートウィング	Desert Wing
Banished	ザ・バニッシュト	The Banished
BloodLord	ブラッドロード	Blood Lord
DarkLord	ダークロード	Dark Lord
NightLord	ナイトロード	Night Lord
GhoulLord	グールロード	Ghoul Lord
Spikefist	スパイクフィスト	Spikefist
Thrasher	スラッシャー	Thrasher
BrambleHulk	ブランブル・ハルク	Bramble Hulk
ThornedHulk	ソーン・ハルク	Thorned Hulk
SpiderMagus	スパイダー・メイガス	Spider Magus
FlameSpider	フレイム・スパイダー	Flame Spider
PoisonSpinner	ポイズン・スピナー	Poison Spinner
SandFisher	サンドフィッシャー	Sand Fisher
Arach	アラクニッド	Arach
BloodWing	ブラッドウィング	Blood Wing
BloodHook	ブラッドフック	Blood Hook
Feeder	フィーダー	Feeder
Sucker	サッカー	Sucker
WingedNightmare	ウィングド・ナイトメア	Winged Nightmare
HellBuzzard	ヘル・バザード	Hell Buzzard
UndeadScavenger	アンデッド・スカヴェンジャー	Undead Scavenger
CarrionBird	キャリオンバード	Carrion Bird
Unraveler	アンラヴェラー	Unraveler
Guardian	ガーディアン	Guardian
HollowOne	ホロウ・ワン	Hollow One
Horadrim Ancient	古代のホラドリム	Horadrim Ancient
AlbinoRoach	ボーン・スカラベ	Bone Scarab
SteelWeevil	スティール・スカラベ	Steel Scarab
Scarab	スカラベ	Scarab
SandWarrior	デスビートル	Death Beetle
DungSoldier	ダング・ソルジャー	Dung Soldier
HellSwarm	ヘル・スウォーム	Hell Swarm
PlagueBugs	プラーグ・バグズ	Plague Bugs
BlackLocusts	ブラック・ローキャスツ	Black Locusts
Itchies	イッチーズ	Itchies
HellCat	ヘルキャット	Hell Cat
NightTiger	ナイトタイガー	Night Tiger
SaberCat	セイバーキャット	Saber Cat
Huntress	ハントレス	Huntress
RazorPitDemon	クリフ・ラーカー	Cliff Lurker
TreeLurker	ツリー・ラーカー	Tree Lurker
CaveLeaper	ケイヴ・リーパー	Cave Leaper
TombCreeper	トゥーム・クリーパー	Tomb Creeper
SandLeaper	サンド・リーパー	Sand Leaper
TombViper	トゥーム・ヴァイパー	Tomb Viper
PitViper	ピット・ヴァイパー	Pit Viper
Salamander	サラマンダー	Salamander
ClawViper	クロウ・ヴァイパー	Claw Viper
SerpentMagus	サーペント・メイガス	Serpent Magus
WorldKiller	ブラッド・マゴット	Blood Maggot
GiantLamprey	ジャイアント・ランプリー	Giant Lamprey
Devourer	ディヴァウラー	Devourer
RockWorm	ロックワーム	Rock Worm
SandMaggot	サンドマゴット	Sand Maggot
JungleUrchin	ジャングル・アーチン	Bush Barb
RazorSpine	レイザー・スパイン	Razor Spine
ThornBeast	ソーン・ビースト	Thorn Beast
SpikeFiend	スパイク・フィーンド	Spike Fiend
QuillRat	クィル・ラット	Quill Rat
HellClan	ヘル・クラン	Hell Clan
MoonClan	ムーン・クラン	Moon Clan
NightClan	ナイト・クラン	Night Clan
DeathClan	デス・クラン	Death Clan
BloodClan	ブラッド・クラン	Blood Clan
TempleGuard	テンプル・ガード	Temple Guard
DoomApe	ドゥーム・エイプ	Doom Ape
JungleHunter	ジャングルハンター	Jungle Hunter
RockDweller	ロック・ドゥエラー	Rock Dweller
DuneBeast	デューン・ビースト	Dune Beast
FleshHunter	フレッシュ・ハンター	Flesh Hunter
BlackRogue	ブラック・ローグ	Black Rogue
DarkStalker	ダークストーカー	Dark Stalker
VileHunter	ヴァイル・ハンター	Vile Hunter
DarkHunter	ダーク・ハンター	Dark Hunter
DarkShape	暗き影	Dark Shape
Apparition	アパリシオン	Apparition
Specter	スペクター	Specter
Wraith	レイス	Wraith
Ghost	ゴースト	Ghost
Assailant	アセイラント	Assailant
Infidel	インフィデル	Infidel
Invader	インヴェイダー	Invader
Marauder	マロウダー	Marauder
SandRaider	サンド・レイダー	Sand Raider
GargantuanBeast	ガルガンチュアン・ビースト	Gargantuan Beast
WailingBeast	ウェイリング・ビースト	Wailing Beast
Yeti	イエティ	Yeti
Crusher	クラッシャー	Crusher
Brute	ブルート	Brute
CloudStalker	クラウドストーカー	Cloud Stalker
BlackVulture	ブラック・ヴァルチャー	Black Vulture
BlackRaptor	ブラック・ラプター	Black Raptor
BloodHawk	ブラッド・ホーク	Blood Hawk
FoulCrow	ファウル・クロウ	Foul Crow
PlagueBearer	プラーグ・ベアラー	Plague Bearer
Ghoul	グール	Ghoul
DrownedCarcass	ドラウンド・カーカス	Drowned Carcass
HungryDead	ハングリー・デッド	Hungry Dead
Zombie	ゾンビー	Zombie
Skeleton	スケルトン	Skeleton
Horror	ホラー	Horror
Returned	リターンド	Returned
BurningDead	バーニング・デッド	Burning Dead
BoneWarrior	ボーン・ウォリアー	Bone Warrior
Damned	呪われし者	Damned
Disfigured	ディスフィギュアード	Disfigured
Misshapen	ミスハプン	Misshapen
Tainted	テインテッド	Tainted
Afflicted	アフリクテッド	Afflicted
Andariel	苦悶の女帝 アンダリエル	Andariel
Natalya	ナターリャ	Natalya
Drognan	ドログナン	Drognan
Atma	アトマ	Atma
Fara	ファラ	Fara
Lysander	ライサンダー	Lysander
Jerhyn	ジェリン	Jerhyn
jerhyn	ジェリン	Jerhyn
Geglash	ゲグラッシュ	Geglash
Elzix	エルジックス	Elzix
Greiz	グレイズ	Greiz
Meshif	メシフ	Meshif
Camel	キャメル	Camel
Cadaver	キャダヴァー	Cadaver
PreservedDead	プリザーブド・デッド	Preserved Dead
Embalmed	エンバームド	Embalmed
DriedCorpse	ドライド・コープス	Dried Corpse
Decayed	ディケイド	Decayed
Urdar	ウルダル	Urdar
Mauler	モーラー	Mauler
Gorbelly	ゴアベリー	Gorebelly
Blunderbore	ブランダー・ボア	Blunderbore
WorldKillerYoung	ブラッド・マゴットの幼虫	Blood Maggot Young
GiantLampreyYoung	ジャイアント・ランプリーの幼虫	Giant Lamprey Young
DevourerYoung	ディヴァウラーの幼虫	Devourer Young
RockWormYoung	ロックワームの幼虫	Rock Worm Young
SandMaggotYoung	サンドマゴットの幼虫	Sand Maggot Young
WorldKillerEgg	ブラッドマゴットの卵	Blood Maggot Egg
GiantLampreyEgg	ジャイアント・ランプリーの卵	Giant Lamprey Egg
DevourerEgg	ディヴァウラーの卵	Devourer Egg
RockWormEgg	ロックワームの卵	Rock Worm Egg
SandMaggotEgg	サンドマゴットの卵	Sand Maggot Egg
Maggot	マゴット	Maggot
Duriel	苦悩の帝王 ドゥリエル	Duriel
BloodHawkNest	ブラッドホークの巣	Blood Hawk Nest
FlyingScimitar	フライング・シミター	Flying Scimitar
CloudStalkerNest	クラウドストーカーの巣	Cloud Stalker Nest
BlackVultureNest	ブラックラプターの巣	Black Raptor Nest
FoulCrowNest	ファウルクロウの巣	Foul Crow Nest
Diablo	恐怖の帝王 ディアブロ	Diablo
Baal	破壊の帝王 バール	Baal
Mephisto	憎悪の帝王 メフィスト	Mephisto
Cantor	キャンター	Cantor
Heirophant	ハイエロファント	Heirophant
Sexton	セクストン	Sexton
Zealot	ゼロット	Zealot
Faithful	フェイスフル	Faithful
Zakarumite	ザカラム信徒	Zakarumite
BlackSoul	ブラック・ソウル	Black Soul
BurningSoul	バーニング・ソウル	Burning Soul
SwampGhost	スワンプ・ゴースト	Swamp Ghost
Gloam	グローム	Gloam
WarpedShaman	ウォープト・シャーマン	Warped Shaman
DarkShaman	ダーク・シャーマン	Dark Shaman
DevilkinShaman	デヴィルキン・シャーマン	Devilkin Shaman
CarverShaman	カーヴァー・シャーマン	Carver Shaman
FallenShaman	フォールン・シャーマン	Fallen Shaman
WarpedFallen	ウォープト	Warped One
DarkOne	ダーク・ワン	Dark One
Devilkin	デヴィルキン	Devilkin
Carver	カーヴァー	Carver
Fallen	フォールン	Fallen
ReturnedArcher	リターンド・アーチャー	Returned Archer
HorrorArcher	ホラー・アーチャー	Horror Archer
BurningDeadArcher	バーニング・デッド・アーチャー	Burning Dead Archer
BoneArcher	ボーン・アーチャー	Bone Archer
CorpseArcher	コープス・アーチャー	Corpse Archer
SkeletonArcher	スケルトン・アーチャー	Skeleton Archer
FleshLancer	フレッシュ・ランサー	Flesh Lancer
BlackLancer	ブラック・ランサー	Black Lancer
DarkLancer	ダーク・ランサー	Dark Lancer
VileLancer	ヴァイル・ランサー	Vile Lancer
DarkSpearwoman	ダーク・スピアウーマン	Dark Spearwoman
FleshArcher	フレッシュ・アーチャー	Flesh Archer
BlackArcher	ブラック・アーチャー	Black Archer
DarkRanger	ダーク・レンジャー	Dark Ranger
VileArcher	ヴァイル・アーチャー	Vile Archer
DarkArcher	ダーク・アーチャー	Dark Archer
Summoner	召喚術師	The Summoner
StygianDollShaman	スティジアン・ドール・シャーマン	Stygian Doll Shaman
SoulKillerShaman	ソウルキラー・シャーマン	Soul Killer Shaman
FlayerShaman	フレイヤー・シャーマン	Flayer Shaman
FetishShaman	フェティッシュシャーマン	Fetish Shaman
RatManShaman	ラットマン・シャーマン	RatMan Shaman
HorrorMage	ホラー・メイジ	Horror Mage
BurningDeadMage	バーニング・デッド・メイジ	Burning Dead Mage
BoneMage	ボーン・メイジ	Bone Mage
CorpseMage	コープス・メイジ	Corpse Mage
ReturnedMage	リターンド・メイジ	Returned Mage
GargoyleTrap	ガーゴイル・トラップ	Gargoyle Trap
Bloodraven	ブラッド・レイヴン	Blood Raven
navi	フラァヴィ	Flavie
Kaelan	カエラン	Kaelan
meshif	メシフ	Meshif
StygianWatcherHead	スティジアン・ウォッチャー	Stygian Watcher
RiverStalkerHead	リバー・ストーカー	River Stalker
WaterWatcherHead	ウォーターウォッチャー	Water Watcher
StygianWatcherLimb	スティジアン・ウォッチャー	Stygian Watcher
RiverStalkerLimb	リバー・ストーカー	River Stalker
WaterWatcherLimb	ウォーターウォッチャー	Water Watcher
NightMarauder	ナイト・マロウダー	Night Marauder
FireGolem	ファイアゴーレム	Fire Golem
IronGolem	アイアンゴーレム	Iron Golem
BloodGolem	ブラッドゴーレム	Blood Golem
ClayGolem	クレイゴーレム	Clay Golem
WorldKillerQueen	ブラッドマゴット・クィーン	Blood Maggot Queen
GiantLampreyQueen	ジャイアント・ランプリー・クィーン	Giant Lamprey Queen
DevourerQueen	ディヴァウラー・クィーン	Devourer Queen
RockWormQueen	ロックワーム・クィーン	Rock Worm Queen
SandMaggotQueen	サンドマゴット・クィーン	Sand Maggot Queen
Slime Prince	スライム・プリンス	Slime Prince
Bog Creature	ボグ・クリーチャー	Bog Creature
Swamp Dweller	スワンプ・ドゥエラー	Swamp Dweller
GiantUrchin	ジャイアント・アーチン	Barbed Giant
RazorBeast	レイザービースト	Razor Beast
ThornBrute	ソーン・ブルート	Thorn Brute
SpikeGiant	スパイク・ジャイアント	Spike Giant
QuillBear	クィルベア	Quill Bear
Council Member	長老議会議員	Council Member
youngdiablo	黒衣の放浪者	Dark Wanderer
darkwanderer	黒衣の放浪者	Dark Wanderer
HellSlinger	ヘル・スリンガー	Hell Slinger
NightSlinger	ナイト・スリンガー	Night Slinger
SpearCat	スピアキャット	Spear Cat
Slinger	スリンガー	Slinger
FireTower	火の塔	Fire Tower
LightningSpire	稲妻の塔	Lightning Spire
PitLord	ピット・ロード	Pit Lord
Balrog	バルログ	Balrog
VenomLord	ヴェノム・ロード	Venom Lord
Iron Wolf	鉄狼団員	Iron Wolf
InvisoSpawner	インビソ・スポーナー	Inviso Spawner
OblivionKnight	オブリビオン・ナイト	Oblivion Knight
Mage	メイジ	Mage
AbyssKnight	アビス・ナイト	Abyss Knight
Fighter Mage	ファイター・メイジ	Fighter Mage
DoomKnight	ドゥーム・ナイト	Doom Knight
Fighter	ファイター	Fighter
MawFiend	モー・フィーンド	Maw Fiend
CorpseSpitter	コープス・スピッター	Corpse Spitter
Corpulent	コピュラント	Corpulent
StormCaster	ストームキャスター	Storm Caster
Strangler	ストラングラー	Strangler
Groper	ドゥームキャスター	Doom Caster
GrotesqueWyrm	グロテスクワーム	Grotesque Wyrm
StygianDog	スティジアン・ドッグ	Stygian Dog
FleshBeast	フレッシュビースト	Flesh Beast
Grotesque	グロテスク	Grotesque
StygianHag	スティジアン・ハッグ	Stygian Hag
FleshSpawner	フレッシュスポーナー	Flesh Spawner
RogueScout	ローグ・スカウト	Rogue Scout
BloodWingNest	ブラッド・ウィングの巣	Blood Wing Nest
BloodHookNest	ブラッドフックの巣	Blood Hook Nest
FeederNest	フィーダーの巣	Feeder Nest
SuckerNest	サッカーの巣	Sucker Nest
NecroMage	ネクロメイジ	Necromage
NecroSkeleton	ネクロスケルトン	Necroskeleton
TrappedSoul	囚われし魂	Trapped Soul
Valkyrie	ワルキューレ	Valkyrie
Dopplezon	おとり	Decoy
Raises Fetishes	フェティッシュを蘇生	Raises Fetishes
Raises Undead	アンデッドを蘇生	Raises Undead
Lays Eggs	産卵する	Lays Eggs
Raises Fallen	フォールンを蘇生	Raises Fallen
heals Zealots and Cantors	仲間を治す	Heals Others
drains mana and stamina	マナとスタミナを吸収	Drains Mana and Stamina
drains mana	マナを吸収	Drains Mana
drains stamina	スタミナを吸収	Drains Stamina
stun attack	スタン攻撃	Stun Attack
eats and spits corspes	屍を食べて吐く	Eats and Spits Corspes
homing missiles	自動追尾の射弾でマナを吸収	Homing Missiles Drain Mana
raises Stygian Dolls	スティジアン・ドールを蘇生	Raises Stygian Dolls
raises Soul Killers	ソウルキラーを蘇生	Raises Soul Killers
