String Index	Text
coil	コイル
gyre	輪
band	バンド
whorl	渦
talisman	タリスマン
heart	ハート
noose	輪縄
necklace	ネックレス
collar	襟
beads	ビーズ
torc	首鎖
gorget	襟章
scarab	スカラベ
wood	木
brand	燃え木
bludgeon	ブラジオン
cudgel	カジェル
loom	竿
harp	ハープ
master	マスター
barRI	バー
hew	切断
crook	鈎
mar	殺傷
shell	殻
stake	杭
picket	ピケット
pale	ペイル
flange	フランジ
Civerb's Vestments	シバーブの衣服
Hsarus' Trim	フサルの備え
Cleglaw's Brace	クレグローの装具
Iratha's Finery	イラーサの装飾品
Isenhart's Armory	アンゼンハートの武具
Vidala's Rig	ビダラの衣装
Milabrega's Regalia	ミラブレガの礼装
Cathan's Traps	カサンのトラップ
Tancred's Battlegear	タンクレッドのバトルギア
Sigon's Complete Steel	サイゴンの鋼
Infernal Tools	冥界の道具
Berserker's Garb	狂戦士の兵器庫
Death's Disguise	死神の変装
Angelical Raiment	天使の服
Arctic Gear	極地の装備
Arcanna's Tricks	アルカナのたくらみ
Civerb's	シバーブの
Hsarus'	フサルの
Cleglaw's	クレグローの
Iratha's	イラーサの
Isenhart's	アイゼンハートの
Vidala's	ビダラの
Milabrega's	ミラブレガの
Cathan's	カサンの
Tancred's	タンクレッドの
Sigon's	サイゴンの
Infernal	冥界の
Berserker's	狂戦士の
Death's	死神の
Angelical	天使の
Arctic	極地の
Arcanna's	アルカナの
Ward	防護
Iron Heel	鉄のかかと
Tooth	歯
Collar	襟
Lightbrand	ライトブランド
Barb	鉤
Orb	宝玉
Rule	ルール
Crowbill	クロウビル
Visor	バイザー
Cranium	頭骨
Headgear	ヘッドギア
Hand	手
Sickle	手鎌
Horn	角
Sign	サイン
Icon	聖像
Iron Fist	鉄拳
Claw	鉤爪
Cuff	袖小手
Parry	防御
Fetlock	足枷
Rod	ロッド
Mesh	メッシュ
Spine	棘
Shelter	シェルター
Torch	たいまつ
Hauberk	ホーバーク
Guard	ガード
Mantle	マント
Furs	毛皮
Deathwand	死のワンド
CudgelSI3S	カジェル
Iron Stay	鉄帯
Pincers	鉄手袋
Coil	コイル
Case	胴丸
Ambush	伏兵
Diadem	冠輪
Visage	覆面
Hobnails	ホブネイル
Gage	籠手
SignSI3S	バックル
Hatchet	ハチェット
Touch	たいまつ
Halo	光輪
Binding	帯
Head	頭
Horns	角
Snare	誘惑
Robe	ローブ
Sigil	印璽
Weird	宿命
Sabot	木靴
Wings	翼
Mitts	手袋
Flesh	肉
Cord	紐
Seal	封印
SkullSI5S	頭蓋骨
Wrap	巻き布
GuardSI6S	ガード
The Gnasher	唸る斧
Deathspade	死のスペード
Bladebone	肩胛骨
Mindrend	スカル・スプリッター
Rakescar	レイク・スカー
Fechmars Axe	フェチマーのアックス
Goreshovel	残虐のシャベル
The Chieftan	チーフテン
Brainhew	ブレインヒュー
The Humongous	ヒューモンガス
Iros Torch	イロのたいまつ
Maelstromwrath	大渦
Gravenspine	グレイヴンスパイン
Umes Lament	ウーメの哀歌
Felloak	フェルオーク
Knell Striker	弔鐘の杖
Rusthandle	ルストハンドル
Stormeye	ストームアイ
Stoutnail	スタウトネイル
Crushflange	クラッシュフランジ
Bloodrise	ブラッドライズ
The Generals Tan Do Li Ga	将軍のタンドリガ
Ironstone	アイアンストーン
Bonesob	ボーンスナップ
Steeldriver	スチールドライバー
Rixots Keen	リクソットの鋭刃
Blood Crescent	鮮血の三日月
Krintizs Skewer	クリンティズのスキューアー
Gleamscythe	光る大鎌
Azurewrath	アズアラス
Griswolds Edge	グリスワルドの刃
Hellplague	地獄の悪疫
Culwens Point	カルウェンの切っ先
Shadowfang	シャドウファング
Soulflay	魂の略奪者
Kinemils Awl	キネミルの突き
Blacktongue	黒き舌
Ripsaw	大鋸
The Patriarch	ペイトリアーク
Gull	ガル
The Diggler	ディグラー
The Jade Tan Do	翡翠のタンドゥ
Irices Shard	虹色のかけら
The Dragon Chang	ドラゴン・チャン
Razortine	剃刀歯
Bloodthief	ブラッドシーフ
Lance of Yaggai	ヤッガイのランス
The Tannr Gorerod	タン・ゴアロッド
Dimoaks Hew	ディモークの切断
Steelgoad	スチールゴード
Soul Harvest	ソウル・ハーベスト
The Battlebranch	バトルブランチ
Woestave	哀しみの棒
The Grim Reaper	グリムリーパー
Bane Ash	ベイン・アッシュ
Serpent Lord	大蛇の王
Lazarus Spire	ラザラスのスパイア
The Salamander	サラマンダー
The Iron Jang Bong	鉄のジャンボン
Pluckeye	プラックアイ
Witherstring	衰弱の糸
Rimeraven	鴉の鉤爪
Piercerib	ローグの弓
Pullspite	ストームストライク
Wizendraw	ウィザンドロー
Hellclap	ヘルクラップ
Blastbark	ブラストバーク
Leadcrow	鉛の鴉
Ichorsting	イコルスティング
Hellcast	ヘルキャスト
Doomspittle	ドゥームスリンガー
War Bonnet	ビギンのボンネット
Tarnhelm	ターンヘルム
Coif of Glory	栄光のコイフ
Duskdeep	ダスクディープ
Wormskull	ワームスカル
Howltusk	ハウルタスク
Undead Crown	アンデッドの冠
The Face of Horror	恐怖の顔
Greyform	グレイフォーム
Blinkbats Form	ブリンクバットの影
The Centurion	センチュリオン
Twitchthroe	断末魔の痙攣
Darkglow	ダークグロー
Hawkmail	ホークメイル
Sparking Mail	火花のメイル
Venomsward	ベノム・ウォード
Iceblink	アイスブリンク
Boneflesh	ボーンフレッシュ
Rockfleece	ロックフリース
Rattlecage	ラトルケージ
Goldskin	ゴールドスキン
Victors Silk	勝者の絹
Heavenly Garb	天の衣
Pelta Lunata	ペルタ・ルナータ
Umbral Disk	影法師のディスク
Stormguild	ストームギルド
Wall of the Eyeless	瞳なき壁
Swordback Hold	ソードバック・ホールド
Steelclash	スチールクラッシュ
Bverrit Keep	ブベリット・キープ
The Ward	防護
The Hand of Broc	ブロクの手
Bloodfist	ブラッドフィスト
Chance Guards	チャンスガード
Magefist	魔道師の拳
Frostburn	フロストバーン
Hotspur	ホットスパー
Gorefoot	ゴアフット
Treads of Cthon	クソンの足形
Goblin Toe	ゴブリンのつま先
Tearhaunch	ティアホーンチ
Lenyms Cord	レナイモ
Snakecord	スネークコード
Nightsmoke	ナイトスモーク
Goldwrap	ゴールドラップ
Bladebuckle	ブレイドバックル
Nokozan Relic	ノコザンの遺品
The Eye of Etlich	エトリッチの目
The Mahim-Oak Curio	マヒンオークの骨董
Nagelring	ネイジェルリング
Manald Heal	マナルド・ヒール
Gorgethroat	ジョージスロート
Amulet of the Viper	毒蛇の護符
Staff of Kings	王者の杖
Horadric Staff	ホラドリムの杖
Hell Forge Hammer	地獄の炉の槌
The Stone of Jordan	ヨルダンの石
GloomUM	グルーム・
Gray	グレイ・
DireUM	ダイア・
Black	ブラック・
ShadowUM	シャドウ・
Haze	ヘイズ・
Wind	ウィンド・
StormUM	ストーム・
Warp	ウォープ・
Night	ナイト・
Moon	ムーン・
Star	スター・
Pit	ピット・
Fire	フレイム・
Cold	アイス・
Seethe	シィーズ・
SharpUM	シャープ・
AshUM	アッシュ・
Blade	ブレイド・
SteelUM	スチール・
StoneUM	ストーン・
Rust	ルスト・
Mold	モールド・
Blight	ブライト・
Plague	プラーグ・
Rot	ロット・
Ooze	ウーズ・
Puke	ピューク・
Snot	スノット・
Bile	バイル・
BloodUM	ブラッド・
Pulse	パルス・
Gut	ガット・
Gore	ゴア・
FleshUM	フレッシュ・
BoneUM	ボーン・
SpineUM	スパイン・
Mind	マインド・
SpiritUM	スピリット・
SoulUM	ソウル・
Wrath	ラス・
GriefUM	グリーフ・
Foul	フォウル・
Vile	ヴァイル・
Sin	シン・
ChaosUM	ケイオス・
DreadUM	ドレッド・
DoomUM	ドゥーム・
BaneUM	ベイン・
DeathUM	デス・
ViperUM	ヴァイパー・
Dragon	ドラゴン・
Devil	デビル・
touchUM	タッチ
spellUM	スペル
feast	フェスト
wound	ウーンド
grin	グリン
maim	メイム
hack	ハック
biteUM	バイト
rendUM	レンド
burn	バーン
rip	リッパー
kill	キル
callUM	コール
vex	ヴェックス
jade	ジェイド
web	ウェブ
shieldUM	シールド
KillerUM	キラー
RazorUM	レイザー
drinker	ドリンカー
shifter	シフター
crawler	クローラー
dancer	ダンサー
bender	ベンダー
weaverUM	ウィーバー
eater	イーター
widow	ウィドウ
maggot	マゴット
spawn	スポーン
wight	ワイト
GrumbleUM	グランブル
GrowlerUM	グロウラー
SnarlUM	スナール
wolf	ウルフ
crow	クロウ
raven	レイヴン
hawk	ホーク
cloud	クラウド
BangUM	バン
head	ヘッド
skullUM	スカル
browUM	ブロウ
eyeUM	アイ
maw	モウ
tongue	タン
fangUM	ファング
hornUM	ホーン
thorn	ソーン
clawUM	クロウ
fistUM	フィスト
heartUM	ハート
shankUM	シャンク
skinUM	スキン
wingUM	ウィング
pox	ポックス
fester	フェスター
blister	ブリスター
pus	パス
SlimeUM	スライム
drool	ドルール
froth	フロス
sludge	スラッジ
venom	ベノム
poison	ポイズン
break	ブレイク
shard	シャード
flame	フレイム
maul	モール
thirstUM	サースト
lust	ラスト
the Hammer	・ザ・ハンマー
the Axe	・ジ・アックス
the Sharp	・ザ・シャープ
the Jagged	・ザ・ジャグド
the Flayer	・ザ・フレイヤー
the Slasher	・ザ・スラッシャー
the Impaler	・ジ・インペイラー
the Hunter	・ザ・ハンター
the Slayer	・ザ・スレイヤー
the Mauler	・ザ・モーラー
the Destroyer	・ザ・デストロイヤー
theQuick	・ザ・クイック
the Witch	・ザ・ウィッチ
the Mad	・ザ・マッド
the Wraith	・ザ・レイス
the Shade	・ザ・シェイド
the Dead	・ザ・デッド
the Unholy	ジ・アンホーリー
the Howler	・ザ・ハウラー
the Grim	・ザ・グリム
the Dark	・ザ・ダーク
the Tainted	・ザ・テインテッド
the Unclean	・ジ・アンクリーン
the Hungry	・ザ・ハングリー
the Cold	・ザ・コールド
The Cow King	牛の王
Grand Vizier of Chaos	混沌の宰相
Lord De Seis	セイスの王
Infector of Souls	魂を汚す者
Riftwraith the Cannibal	人喰いリフトレイス
Taintbreeder	テイントブリーダー
The Tormentor	拷問者
Winged Death	ダークウィング
Maffer Dragonhand	龍の手のマッファー
Wyand Voidfinger	虚無を呼ぶワイアンド
Toorc Icefist	氷の拳のトーク
Bremm Sparkfist	火花の拳のブレム
Geleb Flamefinger	炎の指のジェラブ
Ismail Vilehand	悪しき手のイスメイル
Icehawk Riftwing	アイスホーク・リフトウィング
Sarina the Battlemaid	戦う侍女サリナ
Stormtree	ストームツリー
Witch Doctor Endugu	呪医エンドゥグ
Web Mage the Burning	劫火のスザーク
Bishibosh	ビシボシュ
Bonebreak	ボーンブレイカー
Coldcrow	コールドクロウ
Rakanishu	ラカニシュ
Treehead WoodFist	樹の拳のツリーヘッド
Griswold	グリスワルド
The Countess	伯爵夫人
Pitspawn Fouldog	ピットスポーン・ファウルドッグ
Flamespike the Crawler	フレイムスパイク・ザ・クロウラー
Boneash	ボーンアッシュ
Radament	ラダメント
Bloodwitch the Wild	猛々しきブラッドウィッチ
Fangskin	ファングスキン
Beetleburst	ビートルバースト
Leatherarm	クリーピング・フィーチャー
Coldworm the Burrower	地に潜みしコールドワーム
Fire Eye	ファイア・アイ
Dark Elder	ダーク・エルダー
The Summoner	召喚術師
Ancient Kaa the Soulless	いにしえのカー
The Smith	鍛冶師
DeckardCain	デッカード・ケイン
Gheed	ギード
Akara	アカラ
Kashya	カシャ
Charsi	チャルシ
Wariv	ワリヴ
Warriv	ワリヴ
Rogue	ローグ族
StygianDoll	スティジアン・ドール
