Index	Name	Name
CompletingTaintedSunBar	It is good to know that the sun shines once again.	太陽を呼び戻せて何よりだ。
CompletingTaintedSunPal	The Light can never be extinguished by evil.	光輝の力は決して邪悪には屈せぬのだ。
CompletingTaintedSunSor	Who would have thought that such primitive beings could cause so much trouble!	こんな下等動物が、こんな大事件を起こしたなんて！
CompletingTaintedSunNec	What a pity. I was beginning to enjoy the darkness.	残念だな。闇の時間がもう終わりとは。
EnteringArcaneAma	Am I the first to find this Arcane fortress?	この秘密を見つけたのは、あたしが最初？
EnteringArcaneBar	One could get lost in here.	迷いそうな場所だな。
EnteringArcanePal	This surely is the product of a twisted mind!	なんと歪んだ魂の産物であろうか！
EnteringArcaneSor	This place actually... distorts reality. Fascinating.	本当に、自然法則が歪んでいる...素敵だわ。
EnteringArcaneNec	This is fantastic! I wish I had time to study this bizarre dimension.	素晴らしい。できればこの異次元を研究したいものだ。
FindingSummonerAma	What a freak!	何なんだよ、こいつ？
FindingSummonerBar	Stand aside, old fool. I have no time for your babblings.	消えろ。バカの寝言につき合う暇はない。
FindingSummonerPal	Surely the evil here has driven you mad.	邪悪に魂を汚され正気を失うたか。
FindingSummonerSor	Is this truly Horazon?	あれがホラゾンなの？
FindingSummonerNec	This bumbling fool cannot be the mighty Horazon!	まさか、あれが偉大なるホラゾンではあるまいな！
CompletingSummonerAma	Good riddance, freak.	いい気味だわ。
CompletingSummonerBar	I hate staining my hands with the blood of foul sorcerers.	腐った魔道師の血で手を汚すのは、やりきれん。
CompletingSummonerPal	Rest in peace, tortured soul.	さいなまれし魂よ、安らかに。
CompletingSummonerSor	That couldn't have been Horazon. Poor wretch.	あれがホラゾンのはずはないわ。哀れな。
CompletingSummonerNec	He was not Horazon. He was a deluded fool who got too close to true power!	奴はホラゾンではない。たまたま力を持っただけの、愚か者だ！
FindingdecoyTombAma	This has got to be the right place.	きっとここだね。
FindingdecoyTombBar	This tomb is very ornate. This must be Tal Rasha's resting place.	かなり凝った細工だな。これがタル・ラシャの墓か。
FindingdecoyTombPal	Is this the tomb I seek?	これが求める墓所か？
FindingdecoyTombSor	This tomb has Horadric markings. I wonder if this is Tal Rasha's tomb?	ホラドリムの紋章があるわ。これがタル・ラシャの墓所？
FindingdecoyTombNec	This could be Tal Rasha's tomb. However, I'm sensing very strange energies here.	これがタル・ラシャの墓所だろうか？　異様な力を感じるが。
FindingTrueTombAma	Should I enter...?  Diablo and Baal may have laid a trap...	ここなの？　魔王の罠がありそうだね。
FindingTrueTombBar	Such a cold breeze... Tal Rasha must be kept here.	風が冷たい...きっと本物の墓だ。
FindingTrueTombPal	Here, at last, is a fitting testament in stone to Tal Rasha's sacrifice.	ようやく見つけた、偉人を葬るにふさわしい墓碑銘を。
FindingTrueTombSor	This must be the true Tomb of Tal Rasha!	これが本当の墓所に違いないわ！
FindingTrueTombNec	I sense an incredible aura about this tomb. The Horadrim hid something powerful inside.	凄まじいオーラを感じる。かなり強力な存在が隠されているのは間違いない。
CompletingTombAma	This is not good. Will this madness ever end?	うまくないね。いつまで続くんだろう？
CompletingTombBar	I have failed. Diablo has freed his accursed brother. The world remains at their mercy.	ディアブロはバールを逃がした後か。まだまだ安心はできんわけだ。
CompletingTombPal	I shall honor Tal Rasha's sacrifice by destroying all the Prime Evils.	魔王を残らず滅ぼし、タル・ラシャの遺志に報いてくれよう。
CompletingTombSor	Diablo and Baal have escaped me!  Next time... vengeance!	ディアブロもバールも逃げたのね！　今に見てなさい！
CompletingTombNec	I came too late. Now... Destruction is let loose upon the world once more.	遅かった。恐怖に加え破壊の魔王までが地上に出たか。
nodarkwanderer	Not in Game	ゲームに参加していません。
FindingLamEsenAma	I hope the secrets within this book can help us.	この本が役に立ってくれればいいんだけどね。
FindingLamEsenBar	I hope this book is worth all the trouble.	苦労に見合う値打ちがあればいいが。
FindingLamEsenPal	The Black Book... It's heresy to the Zakarum High Council.	黒き書...ザカラム長老議会にとっては禁断の異端書か。
FindingLamEsenSor	This tome has the weight of knowledge about it.	内容に合わせて、本そのものも重いわね。
FindingLamEsenNec	This ancient book radiates arcane power!	この本からは、不思議な力を感じる！
CompletingLamEsenAma	All this trouble over a tattered book.	この本のために、ずいぶん苦労したんだよ。
CompletingLamEsenBar	May this book lift the shadow from Kurast.	これでクラストの影が晴れればいいが。
CompletingLamEsenPal	May the Black Book deliver us from evil!	これが邪悪を払う力とならんことを！
CompletingLamEsenSor	May the Black Book bring a black day to hell!	これで魔王を滅ぼすことができるかも！
CompletingLamEsenNec	Once the book has served its purpose, I shall delve into its secrets.	期待通りの内容なら、多くの秘密が明かされるはずだ。
FindingBeneathCityAma	Whoa.... What died down here?	ううっ...いったい何の死臭だい？
FindingBeneathCityBar	Cough... The stench down here is choking!	息が詰まりそうなにおいだ！
FindingBeneathCityPal	The smell of death... or worse... surrounds me.	死臭...いや、もっと邪悪な臭気だ。
FindingBeneathCitySor	It smells worse than rotting reagents down here.	傷んだ薬よりもひどい悪臭ね。
FindingBeneathCityNec	It's been years since I waded through sewers for fun.	また下水に潜ることになるとはな。
FindingDrainLeverAma	I hope this does something good...	これで何とかなるといいけど。
FindingDrainLeverBar	This will drain out some of the filth.	これで汚水が流せそうだ。
FindingDrainLeverPal	This appears to control the ancient valves.	これで古代の水栓を操作するようだな。
FindingDrainLeverSor	This looks promising.	これみたいね。
FindingDrainLeverNec	This looks like what I've been searching for.	これが目当てのレバーらしい。
CompletingBeneathCityAma	Eureka!	やった！
CompletingBeneathCityBar	Good. Now I can get out of here and get some fresh air!	助かった。これでやっと、地上の空気が吸える。
CompletingBeneathCityPal	This trove will help lift the curse from Kurast!	これでクラストにかかった呪いも解ける！
CompletingBeneathCitySor	I hope these items can aid me against the demons.	これで魔神との戦いが楽になるといいわね。
CompletingBeneathCityNec	Great. More junk. Just what I'd expect to find in a sewer...	ふん、下水にふさわしいガラクタだな。
CompletingBladeAma	This dagger will separate the faithful from the fallen.	これで港を魔物から守れるんだね。
CompletingBladeBar	This holy blade does not belong in the hands of the Zakarum.	この聖剣は、ザカラムが持つべきじゃない。
CompletingBladePal	This blade shall pierce the heart of evil!	この刃で邪悪の心臓を貫く！
CompletingBladeSor	I must take this to Ormus.	これをオーマスに届けるのね。
CompletingBladeNec	This is a powerful weapon. Perhaps Ormus can tell me more about it.	強い力を持つ品だ。オーマスから詳しい話を聞きたいものだな。
FindingJadeFigAma	What would this bring from the right buyer?	誰か買ってくれるかな？
FindingJadeFigAma	What a strange little statue.	変わった小像だ。
FindingJadeFigAma	Perhaps I could trade this for something more valuable?	何かもっと、有益な品と交換できるだろうか？
FindingJadeFigAma	I don't sense any magic about this item. Very strange.	妙ね。魔法の気配は何もないわ。
FindingJadeFigAma	A worthless statue. Perhaps I can trade this for something better.	つまらん像だ。交換用ぐらいには使えそうだが。
FindingTempleAma	Such a dark temple for a Religion of Light...	光輝の教会にしちゃ、ずいぶん暗いね...。
FindingTempleBar	The spirits of nature have fled this dreaded place.	天地の精霊も、ここを嫌って逃げたようだな。
FindingTemplePal	This corrupted temple was once the shining heart of my religion...	この汚れた寺院が、かつてわが教会の誇りであった場所か...。
FindingTempleSor	I sense tremendous evil within this place.	とてつもない邪悪の存在を感じるわ。
FindingTempleNec	This temple exudes darkness.	闇がにじみ出してくる。
CompletingTempleAma	Skatsim's reign is renewed!	スカチムの時代が戻るね！
CompletingTempleBar	The dark powers here will no longer poison the land.	これでもう、暗黒の寺院が大地を汚すことはない。
CompletingTemplePal	The Temple shall shine anew with the Light.	これで再び光輝の力が蘇るであろう。
CompletingTempleSor	The Temple's power is annulled.	暗黒の力が消えたわ。オーマスに知らせなくちゃ。
CompletingTempleNec	The Temple's dark power is broken.	寺院の暗き力は断たれた。
FindingGuardianTowerAma	This must be where Mephisto is.	ここにメフィストがいるんだね。
FindingGuardianTowerBar	The final resting place of Hatred itself.	ここが憎悪の巣くう場所か。
FindingGuardianTowerPal	This must be where the Horadrim imprisoned Mephisto.	ここが魔王メフィストの幽閉されし地か。
FindingGuardianTowerSor	Ah... Mephisto's prison.	メフィストの牢獄ね。
FindingGuardianTowerNec	The Tower that holds Mephisto....	メフィストを閉じこめた塔だな...
CompletingGuardianTowerAma	Success... But still there's something not right.	やっと倒した...なのに、この嫌な感じは何だ？
CompletingGuardianTowerBar	Maybe now the world will have peace.	これで世界に平和が戻るだろう。
CompletingGuardianTowerPal	The Lord of Hatred shall darken the world no longer.	もはや憎悪の王が世界をおびやかすことはない。
CompletingGuardianTowerSor	Mephisto shall no longer darken our souls with hatred.	もう、メフィストの憎悪が地上を汚すことはないわ。
CompletingGuardianTowerNec	Good journey, Mephisto. Give my regards to the abyss.	故郷へ帰れ、メフィスト。地獄の深淵へ。
FreezingIzualAma	Wait... Don't I get three wishes?	ちょっと、３つの願いは叶えてくれないの？
FreezingIzualBar	Even Fallen Angels deserve freedom.	いくら堕天使でも、自由の権利はある。
FreezingIzualPal	How can one who was once so holy fall so far from righteousness?	かつて輝く天界に仕えし身が、なにゆえ悪徳に染まった？
FreezingIzualSor	He was corrupted to the core. I pity him.	可哀想に、魂の底まで汚されていたのね。
FreezingIzualNec	Bah! Izual was weak. He squandered his infernal power.	案外もろかったな。地獄の力を使いこなせずにいたか。
Eskillname0	          	
Eskillsd0	          	
Eskillld0	          	
Eskillan0	          	
EskillnameExp1	    	
EskillsExpd1	           	
EskilllExpd1	           	
EskillExpan1	    	
Eskillname2	     	
Eskillsd2	                       	
Eskillld2	                       	
Eskillan2	     	
Eskillname3	           	
Eskillsd3	           	
Eskillld3	                                                             	
Eskillan3	           	
Eskillname4	         	
Eskillsd4	                   	
Eskillld4	                              	
Eskillan4	         	
Eskillname5	         	
Eskillsd5	                           	
Eskillld5	                           	
Eskillan5	         	
Eskillname6	         	
Eskillsd6	           	
Eskillld6	                                 	
Eskillan6	         	
Eskillname7	    	
Eskillsd7	                     	
Eskillld7	                     	
Eskillan7	    	
Eskillname8	              	
Eskillsd8	                       	
Eskillld8	                       	
Eskillan8	          	
Eskillname9	            	
Eskillsd9	                   	
Eskillld9	                                     	
Eskillan9	            	
Eskillname10	           	
Eskillsd10	                   	
Eskillld10	                   	
Eskillan10	           	
Eskillname11	                	
Eskillsd11	                	
Eskillld11	                	
Eskillan11	         	
Eskillname12	    	
Eskillsd12	                     	
Eskillld12	                     	
Eskillan12	    	
Eskillname13	        	
Eskillsd13	                 	
Eskillld13	                                      	
Eskillan13	        	
Eskillname14	           	
Eskillsd14	           	
Eskillld14	           	
Eskillan14	           	
Eskillname15	          	
Eskillsd15	                           	
Eskillld15	                           	
Eskillan15	          	
Eskillname16	         	
Eskillsd16	         	
Eskillld16	                	
Eskillan16	         	
Eskillname17	     	
Eskillsd17	     	
Eskillld17	     	
Eskillan17	     	
Eskillname18	    	
Eskillsd18	    	
Eskillld18	    	
Eskillan18	    	
Eskillname19	       	
Eskillsd19	                                	
Eskillld19	                                	
Eskillan19	       	
Eskillname20	            	
Eskillsd20	                    	
Eskillld20	                    	
Eskillan20	            	
Eskillname21	       	
Eskillsd21	                	
Eskillld21	                                               	
Eskillan21	       	
Eskillname22	   	
Eskillsd22	                         	
Eskillld22	                         	
Eskillan22	   	
Eskillname23	       	
Eskillsd23	                	
Eskillld23	                	
Eskillan23	       	
Eskillname24	       	
Eskillsd24	                	
Eskillld24	                	
Eskillan24	       	
Eskillname25	               	
Eskillsd25	                                	
Eskillld25	                                	
Eskillan25	               	
Eskillname26	              	
Eskillsd26	              	
Eskillld26	              	
Eskillan26	              	
Eskillname27	           	
Eskillsd27	                     	
Eskillld27	                                            	
