String Index	Text	Name
20r	レイイング・ザ・スマックダウン	Laying the Smackdown
21r	レイイング・ザ・スマックダウン（エリート）	Laying the Smackdown (Elite)
holy	ガントレット・プライズ	Gauntlet Prize
holx	聖杯 （エリート）	Holy Grail (Elite)
hz45	ヘル・チャーム	Hell Charm
hz46	テスト・チャーム	Test Charm
rn2	リング	ring
rn4	バーン・ボルト・リング	Burn Bolt Ring
rn7	スマイターズ・リング	Smiter's Ring
au2	護符	Amulet
m01	スピリット・エナジー	Spirit Energy
m02	スペース・フラグメント	Space Fragment
m03	鍛冶師の金槌	Blacksmith's Hammer
m04	金床	Anvil
stn	ショットガン	Shotgun
9tn	M79 グレネードランチャー	M79
7tn	レールガン	Rail Gun
mgn	マシンガン	Machine Gun
9gn	M203 グレネードランチャー	M203
7gn	ガトリングガン	Gatling Gun
h21	ハンドガン	Handgun
h22	ベレッタM92	M92F
h23	マグナム M629C	M629C
ls0	レーザーピストル	Laser Pistol
ls1	レイガン	Ray Gun
ls2	ラコニウム・ピストル	Laconium Pistol
ls3	パルス・ライフル	Pulse Rifle
ls4	イモビレイザー	Immobileizer
ls5	ラコニウム・ライフル	Laconium Rifle
kat	カタナ	Katana
9kt	オスベインのカタナ	Osbane Katana
7kt	栄誉のカタナ	Honor Katana
swd	スペクトラル・ソード	Spectral Sword
9sw	フェアリー・スパークル・ソード	Faerie Sparkle Sword
7sw	アモス・ブレイド	Amos Blade
e01	エナジー・サーベル	Energy Sabre
e02	レーザー・ブレイド	Laser Blade
e03	ラコニウム・サーベル	Laconium Sabre
mcw	ミスリル・クロー	Mythril Claw
9cw	ラコニウム・クロー	Laconium Claw
7cw	アダマンティウム・クロー	Adamantium Claw
jsd	ジュエル・ソード	Jewel Sword
9sd	マインニング・ソード	Mining Sword
7sd	プライスレス	Priceless
ts3	スローイング・スター	Throwing Star
ts4	ニンジャ・スター	Ninja Star
ts5	シュリケン	Shuriken
axg	グローリー・アックス	Glory Axe
9gx	リデンプション・アックス	Redemption Axe
7gx	キーパー・オブ・ザ・ワード	Keeper of the Word
stf1	マジシャンのスタッフ	Magician Staff
stf2	召喚術師のスタッフ	Summoner Staff
stf3	ウィザードのスタッフ	Wizard Staff
stf4	コンジュラーのスタッフ	Conjuror's Staff
stf5	マスターのスタッフ	Master Staff
stf6	王者のスタッフ	Lord Staff
btax	マーマンの斧	Mammen Axe
b9ta	ハロガスの斧	Harrogath Axe
b7ta	アリートの斧	Arreat Axe
cmne	コープス・マイン	Corpse Mine
bu1	バッテリー	Battery
bu2	セル	Cell
bu3	チャージ	Charger
tet	ティース	Teeth
9et	ファング	Fangs
7et	リッチ・スカル	Lich Skull
fuk	バーニング・オーブ	Burning Orb
egb	エネルギー・ボール	Energy Ball
spg	シャイニング・ポイズン	Shining Poison
cb1	チル・ボール	Chill Ball
rb1	マジシャンのローブ	Magician Robe
rb2	召喚術師のローブ	Summoner Robe
rb3	ウィザードのローブ	Wizard Robe
rb4	コンジュラーのローブ	Conjuror's Robe
rb5	マスターのローブ	Master Robe
rb6	王者のローブ	Lord Robe
ck1	盗賊のクローク	Thief Cloak
ck2	暗殺者のクローク	Assassin Cloak
ck3	忍者の装束	Ninja Cloak
mhm	ミスリル・ヘルム	Mythril Helm
mml	ミスリル・メイル	Mythril Mail
mbz	ミスリル・シールド	Mythril Shield
mgu	ミスリル・ガントレット	Mythril Gauntlets
mbo	ミスリル・ブーツ	Mythril Boots
myt	ミスリル・ベルト	Mythril Belt
xmm	ラコニウム・ヘルム	Laconium Helmet
xym	ラコニウム・アーマー	Laconium Armor
xbz	ラコニウム・シールド	Laconium Shield
xgu	ラコニウム・ガントレット	Laconium Gauntlets
xbo	ラコニウム・ブーツ	Laconium Boots
zyt	ラコニウム・ベルト	Laconium Belt
umm	アダマンティウム・ヘルム	Adamantium Helm
uym	アダマンティウム・アーマー	Adamantium Armor
ubz	アダマンティウム・シールド	Adamantium Shield
ugu	アダマンティウム・ガントレット	Adamantium Gauntlets
ubo	アダマンティウム・ブーツ	Adamantium Boots
uyt	アダマンティウム・ベルト	Adamantium Belt
scg1	ファースト・ブレイサー	Fist Braces
scg2	ルーファー	Luffer
scg3	シールド・ブレイサー	Shield Bracer
scg4	スティール・ミッツ	Steel Mitts
scg5	バンター	Vanter
scg6	ディフレクション・ブレイサー	Deflection Bracer
scg7	タルカ・ブレイス	Tulka Braces
scg8	埋葬者の手袋	Sepul Hands
scg9	ネゲイション・ブレイサー	Negation Bracer
scb1	宝飾のブーツ	Jeweled Boots
scb2	ソケット・グリーヴ	Socket Greaves
scb3	シールド・ブーツ	Shield Boots
scb4	ビートダウン・ブーツ	Beatdown Boots
scb5	スロッティッド・グリーヴ	Slotted Greaves
scb6	ディフレクション・ブーツ	Deflection Boots
scb7	マッドホール・スタンパーズ	Mudhole Stompers
scb8	宝飾のグリーヴ	Jeweled Greaves
scb9	ネゲイション・ブーツ	Negation Boots
sbt1	アグリッション・ベルト	Agression Belt
sbt2	カーブド・ベルト	Carved Belt
sbt3	シールド・ベルト	Shield Belt
sbt4	ビートダウン・ベルト	Beatdown Belt
sbt5	刻印のベルト	Engraved Belt
sbt6	ディフレクション・ベルト	Deflection Belt
sbt7	鮮血のベルト	Blood Belt
sbt8	宝飾のベルト	Gemmed Belt
sbt9	ネゲイションベルト	Negation Belt
mag1	エンチャンティッド・ブーツ	Enchanted Boots
mag2	見習いのブーツ	Apprentice Wear
mag3	スペルバウンド・シューズ	Spellbound Shoes
mag4	魅力的なブーツ	Bewitching Boots
mag5	ウィッチのウェア	Witch Wear
mag6	ソーサレスのサンダル	Sorceress Sandals
az01	アルキビエーのグローブ	Alcibie Gloves
az02	アンタンドレーのガントレット	Antandre Gauntlets
az03	アスルアのグローブ	Athulua Gloves
az04	トランブゾンのガントレット	Trabson Gauntlets
az05	アルテミスのグローブ	Artemis Gloves
az06	フェミニーのガントレット	Femyny Gauntlets
cro	十字架	Cross
cr2	自然のシンボル	Nature Symbol
shd	ソウル・ハンター・メダリオン	Soul Hunter Medallion
magp	マジック・パレット	Magic Palette
sklc	スキル・コイン	Skill Coins
magm	マジック・ミラー	Magic Mirror
sgt1	シヴァー・フロスト・ストーン	Shiva Frost Stone
sgt2	スペクトラル・ゲート	Spectral Gate
sgt3	暗殺者の印	Assassin Mark
sgt4	ジェム・アーム	Gem Arm
sgt5	アイテム・アーム	Item Arm
sgt7	古代の恵み	Ancient's Blessing
sgt8	天使の像	Angel Statue
sgt9	トーン・ウィング	Torn Wing
ax00	スキューアー・ヘッド	Skewer Head
ax01	サルベイション・ストーン	Salvation Stone
ax02	エンチャンティッド・リーフ	Enchanted Leaf
ax03	ベアー・スキン	Bear Skin
ax04	ソウル・フィーダー	Soul Feeder
ax05	フレイムマン・ドール	Flame Man Doll
ax06	サージ・スティック	Surge Stick
ax07	ライトニング・ボルト	Lightning Bolt
ax08	エレメンタル・アロー	Elemental Arrows
ax09	マジック・フィールド	Magic Field
ax10	ヴァルキリー・ヘルメット	Valkyrie Helmet
ax11	タリスマン・オブ・スキル	Talisman of Skill
ax12	リング・ダウングレーダー	Ring Downgrader
ax13	アミュレット・ダウングレーダー	Amulet Downgrader
ax14	ブランク・スレイト	Blank Slate
lham	ソケット・ハンマー	Socket Hammer
bcm1	タリク・ストーン	Talic Stone
bcm2	マドウク・ストーン	Madawc Stone
bcm3	コーリック・ストーン	Korlic Stone
mot1	モントレアルズ・ソウル・ジュエルデバイス	Montreal's Spirit Jewel Device
sul	\red;ソウル	\red;Soul
trns	冒険者への偉大な教訓\nルーン文字の翻訳	Translating Runic: A grade school guide for adventurers
prbk	プレイヤーズ・ルーンワード・ブック	Players Rune Word Book
pr01	ページ1\nプレイヤーズ・ルーンワード・ブック	Players Rune Word Book: Page 1
pr02	ページ2\nプレイヤーズ・ルーンワード・ブック	Players Rune Word Book: Page 2
pr03	ページ3\nプレイヤーズ・ルーンワード・ブック	Players Rune Word Book: Page 3
pr04	ページ4\nプレイヤーズ・ルーンワード・ブック	Players Rune Word Book: Page 4
pr05	ページ5\nプレイヤーズ・ルーンワード・ブック	Players Rune Word Book: Page 5
pr06	ページ6\nプレイヤーズ・ルーンワード・ブック	Players Rune Word Book: Page 6
pr07	ページ7\nプレイヤーズ・ルーンワード・ブック	Players Rune Word Book: Page 7
pr08	ページ8\nプレイヤーズ・ルーンワード・ブック	Players Rune Word Book: Page 8
pr09	ページ9\nプレイヤーズ・ルーンワード・ブック	Players Rune Word Book: Page 9
pr10	ページ10\nプレイヤーズ・ルーンワード・ブック	Players Rune Word Book: Page 10
pr11	ページ11\nプレイヤーズ・ルーンワード・ブック	Players Rune Word Book: Page 11
pr12	ページ12\nプレイヤーズ・ルーンワード・ブック	Players Rune Word Book: Page 12
pr13	ページ13\nプレイヤーズ・ルーンワード・ブック	Players Rune Word Book: Page 13
pr14	ページ14\nプレイヤーズ・ルーンワード・ブック	Players Rune Word Book: Page 14
pr15	ページ15\nプレイヤーズ・ルーンワード・ブック	Players Rune Word Book: Page 15
pr16	ページ16\nプレイヤーズ・ルーンワード・ブック	Players Rune Word Book: Page 16
pr17	ページ17\nプレイヤーズ・ルーンワード・ブック	Players Rune Word Book: Page 17
pr18	ページ18\nプレイヤーズ・ルーンワード・ブック	Players Rune Word Book: Page 18
pr19	ページ19\nプレイヤーズ・ルーンワード・ブック	Players Rune Word Book: Page 19
