String Index	日本語修正	日英対訳	Text	Name
ShorthandKeyNumLock	nml	nml	nml	nml
ShorthandKeyBackspace	bks	bks	bks	bks
ShorthandKeyClear	clr	clr	clr	clr
ShorthandKeyEnter	ent	ent	ent	ent
ShorthandKeyShift	sft	sft	sft	sft
ShorthandKeyControl	ctl	ctl	ctl	ctl
ShorthandKeyPause	pse	pse	pse	pse
ShorthandKeyCapsLock	clk	clk	clk	clk
ShorthandKeySpace	spc	spc	spc	spc
ShorthandKeyPageUp	pup	pup	pup	pup
ShorthandKeyPageDown	pdn	pdn	pdn	pdn
ShorthandKeyHome	hme	hme	hme	hme
ShorthandKeyPrintScreen	psn	psn	psn	psn
ShorthandKeyInsert	ins	ins	ins	ins
ShorthandKeyDelete	del	del	del	del
ShorthandKeyHelp	hel	hel	hel	hel
ShorthandKeyNumPad0	np0	np0	np0	np0
ShorthandKeyNumPad1	np1	np1	np1	np1
ShorthandKeyNumPad2	np2	np2	np2	np2
ShorthandKeyNumPad3	np3	np3	np3	np3
ShorthandKeyNumPad4	np4	np4	np4	np4
ShorthandKeyNumPad5	np5	np5	np5	np5
ShorthandKeyNumPad6	np6	np6	np6	np6
ShorthandKeyNumPad7	np7	np7	np7	np7
ShorthandKeyNumPad8	np8	np8	np8	np8
ShorthandKeyNumPad9	np9	np9	np9	np9
ShorthandKeyNumPad*	np*	np*	np*	np*
ShorthandKeyNumPad+	np+	np+	np+	np+
ShorthandKeyNumPad-	np-	np-	np-	np-
ShorthandKeyNumPad.	np.	np.	np.	np.
ShorthandKeyNumPad/	np/	np/	np/	np/
ShorthandKeyScroll	slk	slk	slk	slk
KeyMacOption	オプション	オプション	オプション	Option
KeyMacCommand	コマンド	コマンド	コマンド	Command
KeyMacNumPad=	数字パッド＝	数字パッド＝	数字パッド＝	Num Pad =
ShorthandKeyMacOption	Opt	Opt	Opt	Opt
ShorthandKeyMacCommand	Cmd	Cmd	Cmd	Cmd
ShorthandKeyMacNumPad=	NP=	NP=	NP=	NP=
CfgFunction	機能	機能	機能	Function
CfgPrimaryKey	キー／ボタン1	キー／ボタン1	キー／ボタン1	Key/Button One
CfgSecondaryKey	キー／ボタン2	キー／ボタン2	キー／ボタン2	Key/Button Two
CfgCharacter	キャラクター能力画面	キャラクター能力画面	キャラクター能力画面	Character Screen
CfgInventory	所持品画面	所持品画面	所持品画面	Inventory Screen
CfgParty	パーティー画面	パーティー画面	パーティー画面	Party Screen
CfgMessageLog	メッセージログ	メッセージログ	メッセージログ	Message Log
CfgQuestLog	クエストログ	クエストログ	クエストログ	Quest Log
CfgChat	チャット	チャット	チャット	Chat
CfgAutoMap	オートマップ ON／OFF	オートマップ ON／OFF	オートマップ ON／OFF	Automap
CfgAutoMapCenter	オートマップを自分中心に	オートマップを自分中心に	オートマップを自分中心に	Center Automap
CfgMiniMap	マイクロマップ	マイクロマップ	マイクロマップ	Micromap
CfgHelp	ヘルプ画面	ヘルプ画面	ヘルプ画面	Help Screen
CfgSkillTree	スキルツリー	スキルツリー	スキルツリー	Skill Tree
CfgSkillPick	スキル・スピードバー	スキル・スピードバー	スキル・スピードバー	Skill Speed Bar
CfgSkill1	スキル1	スキル1	スキル1	Skill 1
CfgSkill2	スキル2	スキル2	スキル2	Skill 2
CfgSkill3	スキル3	スキル3	スキル3	Skill 3
CfgSkill4	スキル4	スキル4	スキル4	Skill 4
CfgSkill5	スキル5	スキル5	スキル5	Skill 5
CfgSkill6	スキル6	スキル6	スキル6	Skill 6
CfgSkill7	スキル7	スキル7	スキル7	Skill 7
CfgSkill8	スキル8	スキル8	スキル8	Skill 8
Cfgskillup	前のスキルを選択する	前のスキルを選択する	前のスキルを選択する	Select Previous Skill
Cfgskilldown	次のスキルを選択する	次のスキルを選択する	次のスキルを選択する	Select Next Skill
CfgBeltShow	ベルトを開く	ベルトを開く	ベルトを開く	Show Belt
CfgBelt1	ベルト１を使う	ベルト１を使う	ベルト１を使う	Use Belt 1
CfgBelt2	ベルト2を使う	ベルト2を使う	ベルト2を使う	Use Belt 2
CfgBelt3	ベルト3を使う	ベルト3を使う	ベルト3を使う	Use Belt 3
CfgBelt4	ベルト4を使う	ベルト4を使う	ベルト4を使う	Use Belt 4
CfgBelt5	ベルト5を使う	ベルト5を使う	ベルト5を使う	Use Belt 5
CfgBelt6	ベルト6を使う	ベルト6を使う	ベルト6を使う	Use Belt 6
CfgBelt7	ベルト7を使う	ベルト7を使う	ベルト7を使う	Use Belt 7
CfgBelt8	ベルト8を使う	ベルト8を使う	ベルト8を使う	Use Belt 8
CfgBelt9	ベルト9を使う	ベルト9を使う	ベルト9を使う	Use Belt 9
CfgBelt10	ベルト10を使う	ベルト10を使う	ベルト10を使う	Use Belt 10
CfgBelt11	ベルト11を使う	ベルト11を使う	ベルト11を使う	Use Belt 11
CfgBelt12	ベルト12を使う	ベルト12を使う	ベルト12を使う	Use Belt 12
CfgSay0	「加勢を！」と言う	「加勢を！」と言う	「加勢を！」と言う	Say 'Help'
CfgSay1	「こっちへ！」と言う	「こっちへ！」と言う	「こっちへ！」と言う	Say 'Follow me'
CfgSay2	「あげよう。」と言う	「あげよう。」と言う	「あげよう。」と言う	Say 'This is for you'
CfgSay3	「どうも。」と言う	「どうも。」と言う	「どうも。」と言う	Say 'Thanks'
CfgSay4	「失礼。」と言う	「失礼。」と言う	「失礼。」と言う	Say 'Sorry'
CfgSay5	「じゃ。」と言う	「じゃ。」と言う	「じゃ。」と言う	Say 'Bye'
CfgSay6	「死ね！」と言う	「死ね！」と言う	「死ね！」と言う	Say 'Now you die'
CfgRun	走る	走る	走る	Run
CfgRunLock	走る／歩くを切り換える	走る／歩くを切り換える	走る／歩くを切り換える	Toggle Run/Walk
CfgStandStill	その場に立つ	その場に立つ	その場に立つ	Stand Still
CfgShowItems	地面のアイテム名を表示	地面のアイテム名を表示	地面のアイテム名を表示	Show Items
CfgClearScreen	クリアスクリーン	クリアスクリーン	クリアスクリーン	Clear Screen
CfgSnapshot	スクリーンショット	スクリーンショット	スクリーンショット	Screen Shot
CfgDefault	デフォルト	デフォルト	デフォルト	Default
CfgAccept	決定	決定	決定	Accept
CfgCancel	キャンセル	キャンセル	キャンセル	Cancel
strNoKeysAssigned	操作キーの設定は変更されていません。	操作キーの設定は変更されていません。	操作キーの設定は変更されていません。	No keys were assigned because you neglected to assign one or more keys.
KeysAssigned	割当てキー	割当てキー	割当てキー	Keys assigned.
CantAssignMB	これはマウスボタンに割当てられない	これはマウスボタンに割当てられない	これはマウスボタンに割当てられない	Cannot assign to mouse button
CantAssignMW	これはマウスの動きに割当てられない	これはマウスの動きに割当てられない	これはマウスの動きに割当てられない	Cannot assign to mouse wheel
CantAssignKey	このキーには割当てられない	このキーには割当てられない	このキーには割当てられない	Cannot assign to this key
CfgClearKey	クリアキー	クリアキー	クリアキー	Clear key
Cfgcleartextmsg	メッセージを消す	メッセージを消す	メッセージを消す	Clear Messages
CfgTogglePortraits	味方の肖像画を表示／消す	味方の肖像画を表示／消す	味方の肖像画を表示／消す	Show Portraits
CfgAutoMapFade	オートマップを薄くする	オートマップを薄くする	オートマップを薄くする	Fade Automap
CfgAutoMapNames	オートマップの名前表示	オートマップの名前表示	オートマップの名前表示	Names on Automap
CfgAutoMapParty	オートマップのパーティ表示	オートマップのパーティ表示	オートマップのパーティ表示	Party on Automap
strlvlup	新たなステイタス	新たなステイタス	新たなステイタス	New Stats
strnewskl	新たなスキル	新たなスキル	新たなスキル	New Skill
warpsheader	ワープ	ワープ	ワープ	Warps
nowarps	ワープなし	ワープなし	ワープなし	No Warps
waypointsheader	目的地を選べ	目的地を選べ	目的地を選べ	Choose your destination
nowaypoints	他に起動している中継点はない	他に起動している中継点はない	他に起動している中継点はない	No Other Waypoints Activated
max	MAX	MAX	MAX	MAX
MAX	MAX	MAX	MAX	MAX
colorcode	yc	yc	yc	yc
space	 	 	 	 
dash	-	-	-	-
colon	:	:	:	:
newline	\n	\n	\n	\n
pipe	|	|	|	|
slash	/	/	/	/
percent	%	%	%	%
plus	+	+	+	+
to	 	 	 	to
srostertitle	プレイヤー	プレイヤー	プレイヤー	Players
dwell	休止	休止	休止	Dwell
larva	幼虫	幼虫	幼虫	Larva
Barbarian	バーバリアン	バーバリアン	バーバリアン	Barbarian
Paladin	パラディン	パラディン	パラディン	Paladin
Necromancer	ネクロマンサー	ネクロマンサー	ネクロマンサー	Necromancer
Sorceress	ソーサレス	ソーサレス	ソーサレス	Sorceress
Amazon	アマゾン	アマゾン	アマゾン	Amazon
druidstr 	ドルイド	ドルイド	ドルイド	Druid
assassinstr	アサシン	アサシン	アサシン	Assassin
Nest	巣	巣	巣	Nest
NoParty	パーティーなし	パーティーなし	パーティーなし	No Party
ItsMyParty	パーティー＃	パーティー＃	パーティー＃	Party  #
Upgrade	吹き込む	吹き込む	吹き込む	imbue
upgraderestrict	マジックアイテム、ソケットアイテム、レアアイテム、ユニークアイテム、セットアイテムは不可。宝石や投げ武器も不可。	マジックアイテム、ソケットアイテム、レアアイテム、ユニークアイテム、セットアイテムは不可。宝石や投げ武器も不可。	マジックアイテム、ソケットアイテム、レアアイテム、ユニークアイテム、セットアイテムは不可。宝石や投げ武器も不可。	No Magic, Socketed, Rare, Unique, or Set Items. No Jewelry or Throwing Weapons.
Use	宝石を使う	宝石を使う	宝石を使う	Use Gem
NPCIdentify1	アイテムを鑑定	アイテムを鑑定	アイテムを鑑定	Identify Items
NPCIdentify2	アイテムを鑑定：	アイテムを鑑定：	アイテムを鑑定：	Identify Items: 
strCannotDoThisToUnknown	未鑑定のアイテムを修理することはできない。	未鑑定のアイテムを修理することはできない。	未鑑定のアイテムを修理することはできない。	Cannot repair unidentified items
Body Looted	略奪された死体	略奪された死体	略奪された死体	Body Looted
Party1	が、自分の屍から物を取ることを汝に許すと言っている	が、自分の屍から物を取ることを汝に許すと言っている	が、自分の屍から物を取ることを汝に許すと言っている	 permits you to loot his corpse.
Party2	が、自分の屍から物を取ることを汝に許すと言っている	が、自分の屍から物を取ることを汝に許すと言っている	が、自分の屍から物を取ることを汝に許すと言っている	 permits you to loot her corpse.
Party3	が、汝に敵意を示している	が、汝に敵意を示している	が、汝に敵意を示している	 has expressed hostility towards you.
Party4	は、もはや敵意を抱いていない	は、もはや敵意を抱いていない	は、もはや敵意を抱いていない	 is no longer hostile towards you.
Party5	が、協力して悪に対抗しようと誘っている	が、協力して悪に対抗しようと誘っている	が、協力して悪に対抗しようと誘っている	 invites you to ally against the forces of evil.
Party6	は、パーティ参加の誘いをキャンセルした	は、パーティ参加の誘いをキャンセルした	は、パーティ参加の誘いをキャンセルした	 has cancelled the party invite.
Party7	は、汝のパーティに加わった	は、汝のパーティに加わった	は、汝のパーティに加わった	 has joined your party to fight the forces of evil.
Party8	汝の協力者は、	汝の協力者は、	汝の協力者は、	You are now allied with 
Party9	 は、汝のパーティを去った	 は、汝のパーティを去った	 は、汝のパーティを去った	 has left your party.
strDropGoldHowMuch	ゴールドをいくら落とす？	ゴールドをいくら落とす？	ゴールドをいくら落とす？	How much Gold would you like to drop?
strDropGoldInfo	ゴールドを落とす	ゴールドを落とす	ゴールドを落とす	Drop Gold
strMsgLog	メッセージログ	メッセージログ	メッセージログ	Message Log
strBSArmor	防具	防具	防具	Armor
strBSWeapons	武器	武器	武器	Weapons
strBSMagic	魔法	魔法	魔法	Magic
strBSMisc	その他	その他	その他	Misc
strTrade	取引	取引	取引	trade
strTradeAccept	取引を受け入れる	取引を受け入れる	取引を受け入れる	accept trade
strTradeAgreeTo	取引を開始する	取引を開始する	取引を開始する	agree to trade
strWaitingForOtherPlayer	相手の返事を待っている	相手の返事を待っている	相手の返事を待っている	asking other player to trade
strTradeBusy	は忙しい	は忙しい	は忙しい	 is busy
strTradeTooFull	汝らの一人は物を持ちすぎている	汝らの一人は物を持ちすぎている	汝らの一人は物を持ちすぎている	One of you has too much stuff
strTradeGoldHowMuch	ゴールドをいくら提示するか？	ゴールドをいくら提示するか？	ゴールドをいくら提示するか？	How much Gold would you like to offer?
strTradeTimeout	そのプレイヤーと取引するには少し待たねばならない。	そのプレイヤーと取引するには少し待たねばならない。	そのプレイヤーと取引するには少し待たねばならない。	You must wait a short time to trade with that player.
